"subject","focal","position","pos_num","x","x_lab","y","y_mc","manip_ok","comp","inv_app","inv_dl","inv_cat","x_brand","x_pop","x_rep","x_other_brand","x_other_rep","x_other_pop"
8287,"rep","first",1,0,"low",2,-2.046843177,0,0,1.004801097,-2.026639344,-2.230208333,0,0,0,0,NA,0
8287,"brand","second",2,0,"low",2,-2.967413442,1,1,1.004801097,-2.026639344,-2.230208333,0,0,0,NA,0,0
8287,"pop","third",3,0,"low",2,-2.525458248,0,1,1.004801097,-2.026639344,-2.230208333,0,0,0,0,0,NA
8288,"brand","first",1,0,"low",4,-0.967413442,1,0,1.004801097,-1.693306011,1.019791667,0,1,1,NA,1,1
8288,"rep","second",2,1,"high",5,0.953156823,1,1,1.004801097,-1.693306011,1.019791667,0,1,1,0,NA,1
8288,"pop","third",3,1,"high",3,-1.525458248,1,1,1.004801097,-1.693306011,1.019791667,0,1,1,0,1,NA
8289,"rep","first",1,0,"low",3,-1.046843177,1,0,1.671467764,1.306693989,-4.480208333,1,0,0,1,NA,0
8289,"pop","second",2,0,"low",4,-0.525458248,1,1,1.671467764,1.306693989,-4.480208333,1,0,0,1,0,NA
8289,"brand","third",3,1,"high",6,1.032586558,0,1,1.671467764,1.306693989,-4.480208333,1,0,0,NA,0,0
8290,"brand","first",1,1,"high",6,1.032586558,1,0,0.671467764,1.973360656,-0.355208333,1,0,0,NA,0,0
8290,"rep","second",2,0,"low",1,-3.046843177,1,1,0.671467764,1.973360656,-0.355208333,1,0,0,1,NA,0
8290,"pop","third",3,0,"low",2,-2.525458248,1,1,0.671467764,1.973360656,-0.355208333,1,0,0,1,0,NA
8291,"brand","first",1,0,"low",4,-0.967413442,0,0,1.671467764,2.306693989,-0.480208333,0,0,0,NA,0,0
8291,"pop","second",2,0,"low",5,0.474541752,1,1,1.671467764,2.306693989,-0.480208333,0,0,0,0,0,NA
8291,"rep","third",3,0,"low",2,-2.046843177,1,1,1.671467764,2.306693989,-0.480208333,0,0,0,0,NA,0
8292,"rep","first",1,1,"high",6,1.953156823,0,0,1.004801097,1.640027322,1.269791667,0,1,1,0,NA,1
8292,"brand","second",2,0,"low",6,1.032586558,0,1,1.004801097,1.640027322,1.269791667,0,1,1,NA,1,1
8292,"pop","third",3,1,"high",5,0.474541752,0,1,1.004801097,1.640027322,1.269791667,0,1,1,0,1,NA
8293,"pop","first",1,0,"low",3,-1.525458248,1,0,-0.661865569,-0.693306011,-0.480208333,0,0,0,0,0,NA
8293,"rep","second",2,0,"low",2,-2.046843177,1,1,-0.661865569,-0.693306011,-0.480208333,0,0,0,0,NA,0
8293,"brand","third",3,0,"low",2,-2.967413442,1,1,-0.661865569,-0.693306011,-0.480208333,0,0,0,NA,0,0
8294,"rep","first",1,1,"high",4,-0.046843177,1,0,0.004801097,-0.026639344,-0.730208333,1,0,1,1,NA,0
8294,"pop","second",2,0,"low",3,-1.525458248,1,1,0.004801097,-0.026639344,-0.730208333,1,0,1,1,1,NA
8294,"brand","third",3,1,"high",4,-0.967413442,1,1,0.004801097,-0.026639344,-0.730208333,1,0,1,NA,1,0
8295,"brand","first",1,0,"low",1,-3.967413442,1,0,0.338134431,1.306693989,-2.105208333,0,0,0,NA,0,0
8295,"pop","second",2,0,"low",2,-2.525458248,0,1,0.338134431,1.306693989,-2.105208333,0,0,0,0,0,NA
8295,"rep","third",3,0,"low",1,-3.046843177,0,1,0.338134431,1.306693989,-2.105208333,0,0,0,0,NA,0
8296,"brand","first",1,1,"high",6,1.032586558,1,0,1.338134431,0.306693989,-0.355208333,1,1,1,NA,1,1
8296,"rep","second",2,1,"high",6,1.953156823,1,1,1.338134431,0.306693989,-0.355208333,1,1,1,1,NA,1
8296,"pop","third",3,1,"high",4,-0.525458248,1,1,1.338134431,0.306693989,-0.355208333,1,1,1,1,1,NA
8297,"rep","first",1,0,"low",2,-2.046843177,0,0,1.338134431,1.306693989,1.394791667,0,0,0,0,NA,0
8297,"brand","second",2,0,"low",6,1.032586558,1,1,1.338134431,1.306693989,1.394791667,0,0,0,NA,0,0
8297,"pop","third",3,0,"low",3,-1.525458248,1,1,1.338134431,1.306693989,1.394791667,0,0,0,0,0,NA
8298,"rep","first",1,1,"high",1,-3.046843177,1,0,-0.328532236,0.306693989,0.269791667,1,1,1,1,NA,1
8298,"pop","second",2,1,"high",2,-2.525458248,1,1,-0.328532236,0.306693989,0.269791667,1,1,1,1,1,NA
8298,"brand","third",3,1,"high",5,0.032586558,1,1,-0.328532236,0.306693989,0.269791667,1,1,1,NA,1,1
8300,"pop","first",1,1,"high",5,0.474541752,0,0,-0.661865569,-1.026639344,1.769791667,1,1,0,1,0,NA
8300,"brand","second",2,1,"high",7,2.032586558,1,1,-0.661865569,-1.026639344,1.769791667,1,1,0,NA,0,1
8300,"rep","third",3,0,"low",2,-2.046843177,1,1,-0.661865569,-1.026639344,1.769791667,1,1,0,1,NA,1
8301,"pop","first",1,1,"high",2,-2.525458248,1,0,-1.328532236,0.306693989,-0.480208333,0,1,0,0,0,NA
8301,"brand","second",2,0,"low",3,-1.967413442,0,1,-1.328532236,0.306693989,-0.480208333,0,1,0,NA,0,1
8301,"rep","third",3,0,"low",1,-3.046843177,1,1,-1.328532236,0.306693989,-0.480208333,0,1,0,0,NA,1
8302,"rep","first",1,1,"high",2,-2.046843177,1,0,0.338134431,-0.693306011,-0.230208333,0,0,1,0,NA,0
8302,"brand","second",2,0,"low",3,-1.967413442,1,1,0.338134431,-0.693306011,-0.230208333,0,0,1,NA,1,0
8302,"pop","third",3,0,"low",5,0.474541752,0,1,0.338134431,-0.693306011,-0.230208333,0,0,1,0,1,NA
8303,"rep","first",1,1,"high",2,-2.046843177,0,0,-1.328532236,-1.026639344,-4.480208333,0,0,1,0,NA,0
8303,"pop","second",2,0,"low",5,0.474541752,0,1,-1.328532236,-1.026639344,-4.480208333,0,0,1,0,1,NA
8303,"brand","third",3,0,"low",5,0.032586558,1,1,-1.328532236,-1.026639344,-4.480208333,0,0,1,NA,1,0
8304,"rep","first",1,0,"low",7,2.953156823,0,0,-0.661865569,-3.026639344,-1.980208333,0,1,0,0,NA,1
8304,"pop","second",2,1,"high",7,2.474541752,0,1,-0.661865569,-3.026639344,-1.980208333,0,1,0,0,0,NA
8304,"brand","third",3,0,"low",7,2.032586558,0,1,-0.661865569,-3.026639344,-1.980208333,0,1,0,NA,0,1
8305,"pop","first",1,0,"low",5,0.474541752,1,0,-0.661865569,-1.693306011,-1.730208333,0,0,1,0,1,NA
8305,"brand","second",2,0,"low",4,-0.967413442,0,1,-0.661865569,-1.693306011,-1.730208333,0,0,1,NA,1,0
8305,"rep","third",3,1,"high",4,-0.046843177,0,1,-0.661865569,-1.693306011,-1.730208333,0,0,1,0,NA,0
8306,"rep","first",1,0,"low",6,1.953156823,1,0,0.338134431,-0.359972678,0.769791667,0,0,0,0,NA,0
8306,"brand","second",2,0,"low",5,0.032586558,0,1,0.338134431,-0.359972678,0.769791667,0,0,0,NA,0,0
8306,"pop","third",3,0,"low",4,-0.525458248,1,1,0.338134431,-0.359972678,0.769791667,0,0,0,0,0,NA
8307,"pop","first",1,1,"high",4,-0.525458248,1,0,-0.328532236,0.640027322,1.019791667,1,1,1,1,1,NA
8307,"brand","second",2,1,"high",6,1.032586558,1,1,-0.328532236,0.640027322,1.019791667,1,1,1,NA,1,1
8307,"rep","third",3,1,"high",4,-0.046843177,1,1,-0.328532236,0.640027322,1.019791667,1,1,1,1,NA,1
8308,"brand","first",1,0,"low",7,2.032586558,0,0,0.338134431,0.306693989,-2.605208333,0,1,0,NA,0,1
8308,"rep","second",2,0,"low",7,2.953156823,1,1,0.338134431,0.306693989,-2.605208333,0,1,0,0,NA,1
8308,"pop","third",3,1,"high",7,2.474541752,0,1,0.338134431,0.306693989,-2.605208333,0,1,0,0,0,NA
8309,"brand","first",1,1,"high",6,1.032586558,0,0,0.338134431,1.640027322,2.019791667,1,0,1,NA,1,0
8309,"pop","second",2,0,"low",5,0.474541752,0,1,0.338134431,1.640027322,2.019791667,1,0,1,1,1,NA
8309,"rep","third",3,1,"high",6,1.953156823,1,1,0.338134431,1.640027322,2.019791667,1,0,1,1,NA,0
8310,"pop","first",1,1,"high",6,1.474541752,1,0,0.338134431,0.306693989,-0.105208333,1,1,0,1,0,NA
8310,"rep","second",2,0,"low",5,0.953156823,1,1,0.338134431,0.306693989,-0.105208333,1,1,0,1,NA,1
8310,"brand","third",3,1,"high",6,1.032586558,1,1,0.338134431,0.306693989,-0.105208333,1,1,0,NA,0,1
8312,"pop","first",1,0,"low",5,0.474541752,0,0,0.338134431,0.973360656,1.144791667,1,0,1,1,1,NA
8312,"brand","second",2,1,"high",5,0.032586558,1,1,0.338134431,0.973360656,1.144791667,1,0,1,NA,1,0
8312,"rep","third",3,1,"high",4,-0.046843177,0,1,0.338134431,0.973360656,1.144791667,1,0,1,1,NA,0
8314,"rep","first",1,1,"high",4,-0.046843177,1,0,0.004801097,0.306693989,-2.480208333,0,1,1,0,NA,1
8314,"pop","second",2,1,"high",4,-0.525458248,0,1,0.004801097,0.306693989,-2.480208333,0,1,1,0,1,NA
8314,"brand","third",3,0,"low",4,-0.967413442,1,1,0.004801097,0.306693989,-2.480208333,0,1,1,NA,1,1
8315,"rep","first",1,0,"low",6,1.953156823,0,0,1.671467764,0.306693989,2.519791667,1,0,0,1,NA,0
8315,"pop","second",2,0,"low",5,0.474541752,1,1,1.671467764,0.306693989,2.519791667,1,0,0,1,0,NA
8315,"brand","third",3,1,"high",6,1.032586558,0,1,1.671467764,0.306693989,2.519791667,1,0,0,NA,0,0
8316,"brand","first",1,0,"low",1,-3.967413442,0,0,-2.995198903,-2.693306011,0.519791667,0,1,0,NA,0,1
8316,"pop","second",2,1,"high",5,0.474541752,1,1,-2.995198903,-2.693306011,0.519791667,0,1,0,0,0,NA
8316,"rep","third",3,0,"low",1,-3.046843177,1,1,-2.995198903,-2.693306011,0.519791667,0,1,0,0,NA,1
8317,"rep","first",1,1,"high",1,-3.046843177,1,0,-0.328532236,-0.359972678,-1.230208333,0,0,1,0,NA,0
8317,"brand","second",2,0,"low",5,0.032586558,1,1,-0.328532236,-0.359972678,-1.230208333,0,0,1,NA,1,0
8317,"pop","third",3,0,"low",6,1.474541752,1,1,-0.328532236,-0.359972678,-1.230208333,0,0,1,0,1,NA
8318,"rep","first",1,0,"low",5,0.953156823,1,0,1.671467764,-1.026639344,0.269791667,1,1,0,1,NA,1
8318,"brand","second",2,1,"high",5,0.032586558,0,1,1.671467764,-1.026639344,0.269791667,1,1,0,NA,0,1
8318,"pop","third",3,1,"high",6,1.474541752,1,1,1.671467764,-1.026639344,0.269791667,1,1,0,1,0,NA
8319,"brand","first",1,1,"high",4,-0.967413442,0,0,-1.661865569,0.640027322,0.019791667,1,0,1,NA,1,0
8319,"pop","second",2,0,"low",4,-0.525458248,0,1,-1.661865569,0.640027322,0.019791667,1,0,1,1,1,NA
8319,"rep","third",3,1,"high",5,0.953156823,1,1,-1.661865569,0.640027322,0.019791667,1,0,1,1,NA,0
8320,"brand","first",1,0,"low",5,0.032586558,1,0,1.338134431,0.973360656,2.019791667,0,1,1,NA,1,1
8320,"pop","second",2,1,"high",6,1.474541752,0,1,1.338134431,0.973360656,2.019791667,0,1,1,0,1,NA
8320,"rep","third",3,1,"high",4,-0.046843177,0,1,1.338134431,0.973360656,2.019791667,0,1,1,0,NA,1
8321,"pop","first",1,1,"high",6,1.474541752,0,0,1.671467764,0.973360656,-0.105208333,0,1,1,0,1,NA
8321,"brand","second",2,0,"low",6,1.032586558,0,1,1.671467764,0.973360656,-0.105208333,0,1,1,NA,1,1
8321,"rep","third",3,1,"high",6,1.953156823,1,1,1.671467764,0.973360656,-0.105208333,0,1,1,0,NA,1
8322,"pop","first",1,1,"high",3,-1.525458248,1,0,0.004801097,1.640027322,0.519791667,1,1,0,1,0,NA
8322,"rep","second",2,0,"low",1,-3.046843177,1,1,0.004801097,1.640027322,0.519791667,1,1,0,1,NA,1
8322,"brand","third",3,1,"high",3,-1.967413442,0,1,0.004801097,1.640027322,0.519791667,1,1,0,NA,0,1
8323,"brand","first",1,1,"high",6,1.032586558,0,0,1.338134431,1.306693989,1.144791667,1,0,1,NA,1,0
8323,"pop","second",2,0,"low",7,2.474541752,1,1,1.338134431,1.306693989,1.144791667,1,0,1,1,1,NA
8323,"rep","third",3,1,"high",6,1.953156823,1,1,1.338134431,1.306693989,1.144791667,1,0,1,1,NA,0
8324,"rep","first",1,1,"high",5,0.953156823,1,0,-0.661865569,-1.693306011,-0.355208333,0,1,1,0,NA,1
8324,"pop","second",2,1,"high",3,-1.525458248,0,1,-0.661865569,-1.693306011,-0.355208333,0,1,1,0,1,NA
8324,"brand","third",3,0,"low",6,1.032586558,0,1,-0.661865569,-1.693306011,-0.355208333,0,1,1,NA,1,1
8325,"brand","first",1,0,"low",5,0.032586558,1,0,1.671467764,-0.359972678,1.269791667,0,1,0,NA,0,1
8325,"rep","second",2,0,"low",6,1.953156823,0,1,1.671467764,-0.359972678,1.269791667,0,1,0,0,NA,1
8325,"pop","third",3,1,"high",3,-1.525458248,1,1,1.671467764,-0.359972678,1.269791667,0,1,0,0,0,NA
8327,"brand","first",1,0,"low",4,-0.967413442,1,0,0.004801097,0.973360656,0.519791667,0,1,1,NA,1,1
8327,"pop","second",2,1,"high",4,-0.525458248,1,1,0.004801097,0.973360656,0.519791667,0,1,1,0,1,NA
8327,"rep","third",3,1,"high",4,-0.046843177,1,1,0.004801097,0.973360656,0.519791667,0,1,1,0,NA,1
8328,"brand","first",1,1,"high",6,1.032586558,0,0,-1.995198903,-0.359972678,0.144791667,1,1,0,NA,0,1
8328,"pop","second",2,1,"high",7,2.474541752,1,1,-1.995198903,-0.359972678,0.144791667,1,1,0,1,0,NA
8328,"rep","third",3,0,"low",3,-1.046843177,1,1,-1.995198903,-0.359972678,0.144791667,1,1,0,1,NA,1
8329,"pop","first",1,0,"low",4,-0.525458248,0,0,-0.661865569,0.640027322,0.394791667,1,0,0,1,0,NA
8329,"brand","second",2,1,"high",6,1.032586558,0,1,-0.661865569,0.640027322,0.394791667,1,0,0,NA,0,0
8329,"rep","third",3,0,"low",4,-0.046843177,1,1,-0.661865569,0.640027322,0.394791667,1,0,0,1,NA,0
8330,"brand","first",1,1,"high",5,0.032586558,1,0,-0.328532236,0.306693989,-0.355208333,1,0,1,NA,1,0
8330,"pop","second",2,0,"low",5,0.474541752,1,1,-0.328532236,0.306693989,-0.355208333,1,0,1,1,1,NA
8330,"rep","third",3,1,"high",5,0.953156823,1,1,-0.328532236,0.306693989,-0.355208333,1,0,1,1,NA,0
8331,"rep","first",1,1,"high",5,0.953156823,1,0,0.004801097,-0.693306011,1.269791667,0,1,1,0,NA,1
8331,"pop","second",2,1,"high",5,0.474541752,1,1,0.004801097,-0.693306011,1.269791667,0,1,1,0,1,NA
8331,"brand","third",3,0,"low",6,1.032586558,0,1,0.004801097,-0.693306011,1.269791667,0,1,1,NA,1,1
8332,"rep","first",1,0,"low",2,-2.046843177,0,0,-2.328532236,-1.693306011,-0.355208333,1,1,0,1,NA,1
8332,"pop","second",2,1,"high",1,-3.525458248,0,1,-2.328532236,-1.693306011,-0.355208333,1,1,0,1,0,NA
8332,"brand","third",3,1,"high",7,2.032586558,0,1,-2.328532236,-1.693306011,-0.355208333,1,1,0,NA,0,1
8333,"rep","first",1,0,"low",4,-0.046843177,1,0,-1.328532236,-0.693306011,-0.480208333,1,1,0,1,NA,1
8333,"pop","second",2,1,"high",4,-0.525458248,0,1,-1.328532236,-0.693306011,-0.480208333,1,1,0,1,0,NA
8333,"brand","third",3,1,"high",4,-0.967413442,1,1,-1.328532236,-0.693306011,-0.480208333,1,1,0,NA,0,1
8334,"pop","first",1,1,"high",4,-0.525458248,1,0,-1.661865569,1.640027322,-1.855208333,1,1,1,1,1,NA
8334,"brand","second",2,1,"high",4,-0.967413442,0,1,-1.661865569,1.640027322,-1.855208333,1,1,1,NA,1,1
8334,"rep","third",3,1,"high",4,-0.046843177,1,1,-1.661865569,1.640027322,-1.855208333,1,1,1,1,NA,1
8335,"rep","first",1,0,"low",5,0.953156823,1,0,0.004801097,-0.359972678,0.894791667,1,0,0,1,NA,0
8335,"brand","second",2,1,"high",7,2.032586558,0,1,0.004801097,-0.359972678,0.894791667,1,0,0,NA,0,0
8335,"pop","third",3,0,"low",6,1.474541752,1,1,0.004801097,-0.359972678,0.894791667,1,0,0,1,0,NA
8337,"brand","first",1,1,"high",4,-0.967413442,1,0,-0.995198903,-0.693306011,-1.355208333,1,1,0,NA,0,1
8337,"pop","second",2,1,"high",4,-0.525458248,1,1,-0.995198903,-0.693306011,-1.355208333,1,1,0,1,0,NA
8337,"rep","third",3,0,"low",4,-0.046843177,1,1,-0.995198903,-0.693306011,-1.355208333,1,1,0,1,NA,1
8338,"pop","first",1,1,"high",6,1.474541752,1,0,0.004801097,-1.359972678,0.644791667,1,1,0,1,0,NA
8338,"rep","second",2,0,"low",2,-2.046843177,1,1,0.004801097,-1.359972678,0.644791667,1,1,0,1,NA,1
8338,"brand","third",3,1,"high",6,1.032586558,0,1,0.004801097,-1.359972678,0.644791667,1,1,0,NA,0,1
8339,"brand","first",1,1,"high",7,2.032586558,1,0,1.004801097,-1.693306011,0.519791667,1,0,0,NA,0,0
8339,"rep","second",2,0,"low",3,-1.046843177,1,1,1.004801097,-1.693306011,0.519791667,1,0,0,1,NA,0
8339,"pop","third",3,0,"low",3,-1.525458248,1,1,1.004801097,-1.693306011,0.519791667,1,0,0,1,0,NA
8340,"rep","first",1,0,"low",6,1.953156823,0,0,1.338134431,2.306693989,1.519791667,0,0,0,0,NA,0
8340,"brand","second",2,0,"low",6,1.032586558,1,1,1.338134431,2.306693989,1.519791667,0,0,0,NA,0,0
8340,"pop","third",3,0,"low",4,-0.525458248,0,1,1.338134431,2.306693989,1.519791667,0,0,0,0,0,NA
8342,"pop","first",1,0,"low",5,0.474541752,1,0,-0.661865569,-1.693306011,0.019791667,1,0,1,1,1,NA
8342,"rep","second",2,1,"high",6,1.953156823,1,1,-0.661865569,-1.693306011,0.019791667,1,0,1,1,NA,0
8342,"brand","third",3,1,"high",6,1.032586558,1,1,-0.661865569,-1.693306011,0.019791667,1,0,1,NA,1,0
8343,"brand","first",1,0,"low",5,0.032586558,1,0,0.671467764,0.973360656,1.394791667,0,1,1,NA,1,1
8343,"rep","second",2,1,"high",6,1.953156823,1,1,0.671467764,0.973360656,1.394791667,0,1,1,0,NA,1
8343,"pop","third",3,1,"high",6,1.474541752,1,1,0.671467764,0.973360656,1.394791667,0,1,1,0,1,NA
8344,"brand","first",1,0,"low",7,2.032586558,0,0,1.671467764,0.973360656,-4.480208333,0,1,1,NA,1,1
8344,"rep","second",2,1,"high",4,-0.046843177,1,1,1.671467764,0.973360656,-4.480208333,0,1,1,0,NA,1
8344,"pop","third",3,1,"high",5,0.474541752,1,1,1.671467764,0.973360656,-4.480208333,0,1,1,0,1,NA
8345,"rep","first",1,1,"high",4,-0.046843177,1,0,0.338134431,-1.026639344,-0.605208333,0,1,1,0,NA,1
8345,"brand","second",2,0,"low",4,-0.967413442,1,1,0.338134431,-1.026639344,-0.605208333,0,1,1,NA,1,1
8345,"pop","third",3,1,"high",4,-0.525458248,0,1,0.338134431,-1.026639344,-0.605208333,0,1,1,0,1,NA
8347,"rep","first",1,0,"low",5,0.953156823,1,0,-5.328532236,-1.026639344,-0.730208333,1,0,0,1,NA,0
8347,"pop","second",2,0,"low",5,0.474541752,0,1,-5.328532236,-1.026639344,-0.730208333,1,0,0,1,0,NA
8347,"brand","third",3,1,"high",5,0.032586558,1,1,-5.328532236,-1.026639344,-0.730208333,1,0,0,NA,0,0
8348,"brand","first",1,0,"low",1,-3.967413442,0,0,-1.328532236,1.306693989,-0.355208333,0,1,1,NA,1,1
8348,"pop","second",2,1,"high",1,-3.525458248,0,1,-1.328532236,1.306693989,-0.355208333,0,1,1,0,1,NA
8348,"rep","third",3,1,"high",1,-3.046843177,0,1,-1.328532236,1.306693989,-0.355208333,0,1,1,0,NA,1
8349,"pop","first",1,0,"low",2,-2.525458248,0,0,-2.995198903,1.640027322,-1.980208333,1,0,0,1,0,NA
8349,"brand","second",2,1,"high",3,-1.967413442,1,1,-2.995198903,1.640027322,-1.980208333,1,0,0,NA,0,0
8349,"rep","third",3,0,"low",2,-2.046843177,1,1,-2.995198903,1.640027322,-1.980208333,1,0,0,1,NA,0
8350,"rep","first",1,0,"low",4,-0.046843177,1,0,0.004801097,-0.359972678,-1.230208333,1,0,0,1,NA,0
8350,"pop","second",2,0,"low",5,0.474541752,1,1,0.004801097,-0.359972678,-1.230208333,1,0,0,1,0,NA
8350,"brand","third",3,1,"high",6,1.032586558,0,1,0.004801097,-0.359972678,-1.230208333,1,0,0,NA,0,0
8351,"rep","first",1,1,"high",4,-0.046843177,1,0,-2.661865569,-1.026639344,-2.605208333,1,1,1,1,NA,1
8351,"brand","second",2,1,"high",7,2.032586558,1,1,-2.661865569,-1.026639344,-2.605208333,1,1,1,NA,1,1
8351,"pop","third",3,1,"high",2,-2.525458248,0,1,-2.661865569,-1.026639344,-2.605208333,1,1,1,1,1,NA
8352,"rep","first",1,1,"high",7,2.953156823,0,0,0.338134431,-0.359972678,1.019791667,1,0,1,1,NA,0
8352,"brand","second",2,1,"high",7,2.032586558,1,1,0.338134431,-0.359972678,1.019791667,1,0,1,NA,1,0
8352,"pop","third",3,0,"low",7,2.474541752,0,1,0.338134431,-0.359972678,1.019791667,1,0,1,1,1,NA
8353,"brand","first",1,0,"low",7,2.032586558,0,0,0.004801097,0.306693989,-0.605208333,0,0,0,NA,0,0
8353,"pop","second",2,0,"low",6,1.474541752,1,1,0.004801097,0.306693989,-0.605208333,0,0,0,0,0,NA
8353,"rep","third",3,0,"low",5,0.953156823,1,1,0.004801097,0.306693989,-0.605208333,0,0,0,0,NA,0
8356,"brand","first",1,1,"high",5,0.032586558,0,0,-0.661865569,-2.026639344,-0.230208333,1,0,0,NA,0,0
8356,"pop","second",2,0,"low",5,0.474541752,1,1,-0.661865569,-2.026639344,-0.230208333,1,0,0,1,0,NA
8356,"rep","third",3,0,"low",5,0.953156823,1,1,-0.661865569,-2.026639344,-0.230208333,1,0,0,1,NA,0
8357,"rep","first",1,0,"low",3,-1.046843177,1,0,-1.661865569,1.306693989,0.144791667,0,1,0,0,NA,1
8357,"pop","second",2,1,"high",2,-2.525458248,1,1,-1.661865569,1.306693989,0.144791667,0,1,0,0,0,NA
8357,"brand","third",3,0,"low",5,0.032586558,0,1,-1.661865569,1.306693989,0.144791667,0,1,0,NA,0,1
8358,"rep","first",1,0,"low",5,0.953156823,0,0,0.338134431,-1.693306011,0.769791667,0,0,0,0,NA,0
8358,"brand","second",2,0,"low",2,-2.967413442,1,1,0.338134431,-1.693306011,0.769791667,0,0,0,NA,0,0
8358,"pop","third",3,0,"low",7,2.474541752,0,1,0.338134431,-1.693306011,0.769791667,0,0,0,0,0,NA
8359,"rep","first",1,1,"high",5,0.953156823,1,0,0.338134431,-0.359972678,0.769791667,1,0,1,1,NA,0
8359,"pop","second",2,0,"low",5,0.474541752,1,1,0.338134431,-0.359972678,0.769791667,1,0,1,1,1,NA
8359,"brand","third",3,1,"high",6,1.032586558,1,1,0.338134431,-0.359972678,0.769791667,1,0,1,NA,1,0
8360,"pop","first",1,0,"low",6,1.474541752,0,0,0.004801097,-1.026639344,-0.355208333,0,0,1,0,1,NA
8360,"brand","second",2,0,"low",5,0.032586558,0,1,0.004801097,-1.026639344,-0.355208333,0,0,1,NA,1,0
8360,"rep","third",3,1,"high",5,0.953156823,1,1,0.004801097,-1.026639344,-0.355208333,0,0,1,0,NA,0
8361,"pop","first",1,0,"low",1,-3.525458248,1,0,0.671467764,0.640027322,-0.605208333,0,0,0,0,0,NA
8361,"rep","second",2,0,"low",1,-3.046843177,1,1,0.671467764,0.640027322,-0.605208333,0,0,0,0,NA,0
8361,"brand","third",3,0,"low",1,-3.967413442,1,1,0.671467764,0.640027322,-0.605208333,0,0,0,NA,0,0
8362,"pop","first",1,0,"low",5,0.474541752,0,0,0.004801097,-1.359972678,0.519791667,0,0,1,0,1,NA
8362,"brand","second",2,0,"low",5,0.032586558,1,1,0.004801097,-1.359972678,0.519791667,0,0,1,NA,1,0
8362,"rep","third",3,1,"high",5,0.953156823,1,1,0.004801097,-1.359972678,0.519791667,0,0,1,0,NA,0
8363,"pop","first",1,1,"high",7,2.474541752,0,0,-0.328532236,0.306693989,-0.730208333,1,1,0,1,0,NA
8363,"brand","second",2,1,"high",7,2.032586558,1,1,-0.328532236,0.306693989,-0.730208333,1,1,0,NA,0,1
8363,"rep","third",3,0,"low",7,2.953156823,1,1,-0.328532236,0.306693989,-0.730208333,1,1,0,1,NA,1
8364,"pop","first",1,0,"low",3,-1.525458248,0,0,0.671467764,-1.026639344,-1.230208333,1,0,0,1,0,NA
8364,"rep","second",2,0,"low",2,-2.046843177,1,1,0.671467764,-1.026639344,-1.230208333,1,0,0,1,NA,0
8364,"brand","third",3,1,"high",3,-1.967413442,0,1,0.671467764,-1.026639344,-1.230208333,1,0,0,NA,0,0
8366,"pop","first",1,0,"low",5,0.474541752,0,0,0.671467764,-1.693306011,1.394791667,1,0,0,1,0,NA
8366,"rep","second",2,0,"low",5,0.953156823,0,1,0.671467764,-1.693306011,1.394791667,1,0,0,1,NA,0
8366,"brand","third",3,1,"high",5,0.032586558,1,1,0.671467764,-1.693306011,1.394791667,1,0,0,NA,0,0
8367,"pop","first",1,1,"high",7,2.474541752,1,0,1.671467764,2.306693989,2.519791667,1,1,1,1,1,NA
8367,"brand","second",2,1,"high",7,2.032586558,1,1,1.671467764,2.306693989,2.519791667,1,1,1,NA,1,1
8367,"rep","third",3,1,"high",7,2.953156823,1,1,1.671467764,2.306693989,2.519791667,1,1,1,1,NA,1
8368,"pop","first",1,0,"low",6,1.474541752,1,0,0.004801097,-0.693306011,-0.855208333,1,0,1,1,1,NA
8368,"rep","second",2,1,"high",5,0.953156823,1,1,0.004801097,-0.693306011,-0.855208333,1,0,1,1,NA,0
8368,"brand","third",3,1,"high",7,2.032586558,1,1,0.004801097,-0.693306011,-0.855208333,1,0,1,NA,1,0
8369,"rep","first",1,1,"high",3,-1.046843177,0,0,0.338134431,0.973360656,-1.605208333,1,1,1,1,NA,1
8369,"brand","second",2,1,"high",3,-1.967413442,1,1,0.338134431,0.973360656,-1.605208333,1,1,1,NA,1,1
8369,"pop","third",3,1,"high",4,-0.525458248,0,1,0.338134431,0.973360656,-1.605208333,1,1,1,1,1,NA
8371,"brand","first",1,1,"high",6,1.032586558,1,0,1.004801097,-0.693306011,-0.355208333,1,0,1,NA,1,0
8371,"pop","second",2,0,"low",6,1.474541752,1,1,1.004801097,-0.693306011,-0.355208333,1,0,1,1,1,NA
8371,"rep","third",3,1,"high",4,-0.046843177,1,1,1.004801097,-0.693306011,-0.355208333,1,0,1,1,NA,0
8372,"pop","first",1,0,"low",6,1.474541752,1,0,1.338134431,1.973360656,-1.480208333,0,0,0,0,0,NA
8372,"brand","second",2,0,"low",6,1.032586558,1,1,1.338134431,1.973360656,-1.480208333,0,0,0,NA,0,0
8372,"rep","third",3,0,"low",5,0.953156823,1,1,1.338134431,1.973360656,-1.480208333,0,0,0,0,NA,0
8373,"rep","first",1,0,"low",1,-3.046843177,0,0,-0.661865569,-0.693306011,0.644791667,1,1,0,1,NA,1
8373,"pop","second",2,1,"high",1,-3.525458248,0,1,-0.661865569,-0.693306011,0.644791667,1,1,0,1,0,NA
8373,"brand","third",3,1,"high",1,-3.967413442,1,1,-0.661865569,-0.693306011,0.644791667,1,1,0,NA,0,1
