lfdn,i,y_i,x_i,man_check_i,inv_app_mc,inv_dl_mc,inv_cat_mc,n,y_i_mc,i_name
7955,3,1,0,1,-1.328532236,0.973360656,0.894791667,2,-3.967413442,brand
7956,3,4,1,1,0.004801097,-0.693306011,-0.355208333,1,-0.967413442,brand
7957,3,7,1,0,1.338134431,1.973360656,-0.855208333,1,2.032586558,brand
7958,3,6,0,1,-1.328532236,-0.359972678,0.644791667,2,1.032586558,brand
7959,3,3,0,1,-0.328532236,-0.359972678,0.519791667,2,-1.967413442,brand
7960,3,4,1,1,-0.661865569,-0.359972678,-0.605208333,1,-0.967413442,brand
7961,3,7,0,1,0.004801097,0.306693989,0.519791667,3,2.032586558,brand
7963,3,6,1,1,0.004801097,1.306693989,-0.480208333,1,1.032586558,brand
7965,3,4,1,1,0.004801097,-0.359972678,-1.105208333,2,-0.967413442,brand
7966,3,5,1,0,0.004801097,0.973360656,-0.355208333,2,0.032586558,brand
7967,3,7,1,1,1.004801097,-1.359972678,-0.855208333,1,2.032586558,brand
7969,3,6,0,1,-2.328532236,-1.026639344,-1.105208333,2,1.032586558,brand
7970,3,7,1,1,1.671467764,0.306693989,-1.230208333,1,2.032586558,brand
7971,3,4,1,1,-5.328532236,-4.693306011,-0.355208333,2,-0.967413442,brand
7972,3,4,0,1,-0.995198903,0.306693989,-0.730208333,3,-0.967413442,brand
7974,3,7,1,1,0.338134431,1.306693989,1.894791667,1,2.032586558,brand
7975,3,6,0,0,1.004801097,1.306693989,1.519791667,1,1.032586558,brand
7976,3,7,1,1,0.004801097,-0.026639344,1.519791667,2,2.032586558,brand
7977,3,4,1,0,-2.661865569,-1.026639344,0.144791667,2,-0.967413442,brand
7978,3,5,1,0,-0.328532236,-0.359972678,-0.605208333,2,0.032586558,brand
7979,3,4,0,1,0.004801097,1.973360656,-0.480208333,2,-0.967413442,brand
7980,3,6,0,1,0.338134431,-0.026639344,-0.605208333,2,1.032586558,brand
7981,3,1,1,0,1.338134431,-1.359972678,2.519791667,2,-3.967413442,brand
7982,3,6,1,1,0.671467764,-0.693306011,-0.105208333,2,1.032586558,brand
7983,3,6,1,1,0.671467764,0.306693989,1.519791667,2,1.032586558,brand
7984,3,6,1,1,-2.661865569,-0.026639344,0.894791667,1,1.032586558,brand
7985,3,6,0,1,0.338134431,-1.359972678,0.644791667,2,1.032586558,brand
7987,3,6,0,1,0.004801097,0.306693989,-0.230208333,2,1.032586558,brand
7988,3,5,0,1,0.671467764,0.973360656,0.519791667,1,0.032586558,brand
7989,3,6,1,1,1.338134431,-0.359972678,-1.980208333,1,1.032586558,brand
7990,3,5,0,0,-2.328532236,-0.693306011,-1.605208333,2,0.032586558,brand
7991,3,4,1,0,-0.995198903,-0.693306011,-0.105208333,3,-0.967413442,brand
7992,3,5,1,1,-0.328532236,-0.359972678,0.144791667,1,0.032586558,brand
7993,3,4,0,1,0.004801097,-0.026639344,0.269791667,3,-0.967413442,brand
7994,3,6,1,1,0.671467764,0.973360656,-0.230208333,3,1.032586558,brand
7995,3,7,1,1,0.004801097,1.640027322,-0.605208333,2,2.032586558,brand
7996,3,7,1,1,0.004801097,-3.693306011,-0.480208333,1,2.032586558,brand
7997,3,6,1,0,-1.995198903,-0.359972678,0.019791667,3,1.032586558,brand
7998,3,4,1,0,0.338134431,-0.359972678,-0.605208333,2,-0.967413442,brand
7999,3,7,1,1,0.671467764,0.973360656,-0.480208333,3,2.032586558,brand
8001,3,4,1,1,-1.661865569,-1.693306011,-4.480208333,1,-0.967413442,brand
8002,3,4,0,1,0.671467764,-0.026639344,0.519791667,2,-0.967413442,brand
8003,3,4,1,0,-2.661865569,-0.693306011,-1.105208333,1,-0.967413442,brand
8004,3,6,1,1,-0.661865569,-0.359972678,0.019791667,2,1.032586558,brand
8005,3,4,0,1,0.338134431,-0.693306011,0.769791667,1,-0.967413442,brand
8006,3,4,1,0,-2.328532236,1.306693989,0.769791667,1,-0.967413442,brand
8007,3,5,0,1,-0.995198903,0.640027322,-0.105208333,2,0.032586558,brand
8008,3,2,0,0,1.338134431,2.306693989,-1.980208333,3,-2.967413442,brand
8010,3,3,0,0,-0.661865569,-1.359972678,-0.480208333,3,-1.967413442,brand
8011,3,7,0,0,-0.328532236,2.306693989,-1.230208333,3,2.032586558,brand
8012,3,7,0,1,-0.328532236,2.306693989,-1.230208333,3,2.032586558,brand
8013,3,7,0,1,-0.328532236,2.306693989,-1.230208333,1,2.032586558,brand
8014,3,4,1,1,0.004801097,-1.026639344,-0.355208333,2,-0.967413442,brand
8015,3,4,0,0,-1.661865569,0.640027322,-1.230208333,1,-0.967413442,brand
8016,3,4,0,1,-0.661865569,-0.359972678,-1.230208333,3,-0.967413442,brand
8017,3,5,1,0,0.004801097,0.640027322,0.394791667,2,0.032586558,brand
8018,3,6,1,0,-0.328532236,-0.026639344,0.144791667,1,1.032586558,brand
8019,3,5,0,0,0.338134431,-0.693306011,0.394791667,2,0.032586558,brand
8020,3,7,1,1,1.338134431,-1.359972678,1.019791667,1,2.032586558,brand
8021,3,5,0,0,0.671467764,0.973360656,0.144791667,2,0.032586558,brand
8023,3,6,1,0,0.004801097,-0.693306011,-0.105208333,3,1.032586558,brand
8024,3,4,0,0,0.338134431,-1.693306011,0.144791667,1,-0.967413442,brand
8026,3,7,1,1,1.338134431,-2.693306011,-1.355208333,1,2.032586558,brand
8027,3,2,0,1,1.004801097,-1.359972678,-0.355208333,2,-2.967413442,brand
8028,3,6,1,1,0.671467764,-1.026639344,-0.605208333,1,1.032586558,brand
8029,3,4,1,0,-0.328532236,1.306693989,-0.480208333,3,-0.967413442,brand
8030,3,6,1,0,0.338134431,0.640027322,0.019791667,3,1.032586558,brand
8031,3,5,0,0,-0.661865569,-0.359972678,0.394791667,1,0.032586558,brand
8032,3,7,1,1,-0.661865569,1.306693989,-0.480208333,2,2.032586558,brand
8033,3,6,0,0,0.671467764,-0.693306011,-1.355208333,2,1.032586558,brand
8034,3,6,1,1,1.004801097,0.306693989,-1.855208333,2,1.032586558,brand
8036,3,6,1,1,0.671467764,-0.359972678,0.144791667,1,1.032586558,brand
8037,3,6,1,1,-0.995198903,-0.693306011,0.144791667,2,1.032586558,brand
8038,3,6,1,1,-1.661865569,2.306693989,0.019791667,1,1.032586558,brand
8039,3,2,1,1,-0.995198903,2.306693989,-0.855208333,3,-2.967413442,brand
8040,3,6,1,1,-0.995198903,-1.693306011,0.269791667,1,1.032586558,brand
8041,3,5,0,1,0.004801097,0.973360656,1.519791667,1,0.032586558,brand
8042,3,3,1,1,-0.328532236,0.973360656,-1.605208333,1,-1.967413442,brand
8043,3,7,1,1,-0.661865569,-2.359972678,-0.355208333,2,2.032586558,brand
8044,3,6,1,0,0.004801097,-1.359972678,0.144791667,2,1.032586558,brand
8045,3,4,0,0,-0.328532236,0.973360656,-0.105208333,3,-0.967413442,brand
8046,3,6,0,0,-0.661865569,0.973360656,-1.855208333,3,1.032586558,brand
8047,3,5,1,1,-1.328532236,1.973360656,-0.605208333,2,0.032586558,brand
8049,3,7,1,1,-0.995198903,0.640027322,-0.730208333,2,2.032586558,brand
8050,3,4,1,0,0.338134431,-0.359972678,-0.980208333,2,-0.967413442,brand
8052,3,6,1,1,0.338134431,-1.693306011,-1.480208333,3,1.032586558,brand
8054,3,5,1,1,-0.995198903,-1.026639344,-0.105208333,3,0.032586558,brand
8055,3,6,0,1,0.004801097,0.306693989,0.144791667,2,1.032586558,brand
8056,3,6,0,0,0.004801097,1.640027322,1.269791667,2,1.032586558,brand
8057,3,2,0,0,-0.661865569,1.640027322,-1.355208333,1,-2.967413442,brand
8058,3,5,1,1,0.671467764,2.306693989,-0.855208333,2,0.032586558,brand
8059,3,3,0,1,0.004801097,-1.359972678,0.019791667,3,-1.967413442,brand
8060,3,6,1,1,-0.995198903,-1.359972678,-1.605208333,3,1.032586558,brand
8061,3,2,0,1,0.338134431,-0.026639344,-0.230208333,3,-2.967413442,brand
8062,3,7,1,1,-0.661865569,-1.026639344,0.019791667,3,2.032586558,brand
8064,3,7,1,1,0.671467764,-1.026639344,0.644791667,3,2.032586558,brand
8065,3,3,0,1,1.338134431,-1.693306011,-1.105208333,2,-1.967413442,brand
8066,3,7,0,1,0.338134431,0.640027322,0.894791667,3,2.032586558,brand
8067,3,3,0,0,1.004801097,0.306693989,-0.605208333,2,-1.967413442,brand
8069,3,6,1,1,0.004801097,0.973360656,-0.480208333,3,1.032586558,brand
8070,3,4,0,0,-1.661865569,-0.026639344,-0.230208333,2,-0.967413442,brand
8071,3,7,1,1,-0.995198903,-1.026639344,-0.480208333,1,2.032586558,brand
8072,3,5,1,1,-1.328532236,0.306693989,-0.105208333,1,0.032586558,brand
8073,3,3,0,0,1.004801097,-1.359972678,0.144791667,1,-1.967413442,brand
8074,3,3,0,0,-2.995198903,-1.693306011,1.644791667,2,-1.967413442,brand
8075,3,2,0,1,0.671467764,0.306693989,0.644791667,1,-2.967413442,brand
8076,3,3,0,1,-0.328532236,-0.693306011,-0.980208333,3,-1.967413442,brand
8077,3,7,1,1,0.671467764,1.306693989,0.269791667,3,2.032586558,brand
8078,3,6,0,0,0.671467764,0.306693989,1.894791667,2,1.032586558,brand
8080,3,5,0,1,0.671467764,0.306693989,0.894791667,3,0.032586558,brand
8081,3,5,1,1,-0.661865569,-0.693306011,0.269791667,1,0.032586558,brand
8083,3,7,1,0,0.671467764,-3.693306011,0.019791667,1,2.032586558,brand
8084,3,1,0,1,1.004801097,1.640027322,-0.730208333,1,-3.967413442,brand
8085,3,6,0,0,0.671467764,0.640027322,-0.355208333,2,1.032586558,brand
8086,3,2,0,0,1.004801097,0.973360656,1.144791667,3,-2.967413442,brand
8087,3,6,1,1,-0.661865569,-0.693306011,0.019791667,2,1.032586558,brand
8088,3,4,0,1,1.004801097,1.306693989,-0.355208333,2,-0.967413442,brand
8089,3,7,1,1,-1.328532236,-0.359972678,1.894791667,2,2.032586558,brand
8090,3,5,1,1,0.004801097,0.973360656,1.519791667,3,0.032586558,brand
8091,3,3,0,1,-1.328532236,-1.359972678,0.644791667,2,-1.967413442,brand
8092,3,3,0,1,-2.328532236,-1.026639344,0.394791667,1,-1.967413442,brand
8093,3,7,1,1,0.338134431,-0.693306011,0.644791667,2,2.032586558,brand
8094,3,5,0,0,-1.995198903,-0.026639344,1.519791667,3,0.032586558,brand
8095,3,6,0,0,-0.328532236,-0.026639344,-1.480208333,2,1.032586558,brand
8096,3,5,1,1,0.004801097,0.640027322,-1.855208333,3,0.032586558,brand
8097,3,6,0,0,-1.328532236,-0.359972678,0.269791667,1,1.032586558,brand
8098,3,6,0,0,-0.995198903,-2.693306011,0.019791667,2,1.032586558,brand
8099,3,6,0,1,-0.661865569,-1.359972678,0.894791667,2,1.032586558,brand
8100,3,7,1,1,0.671467764,-1.693306011,0.769791667,1,2.032586558,brand
8101,3,4,0,1,-0.995198903,-2.026639344,0.769791667,3,-0.967413442,brand
8102,3,5,1,0,-0.328532236,-0.026639344,-1.105208333,2,0.032586558,brand
8103,3,7,1,1,0.004801097,-1.359972678,-0.230208333,1,2.032586558,brand
8104,3,5,1,1,0.671467764,0.306693989,0.019791667,2,0.032586558,brand
8106,3,2,0,1,-2.661865569,-2.693306011,0.394791667,1,-2.967413442,brand
8107,3,6,1,1,-0.328532236,-0.026639344,-0.730208333,1,1.032586558,brand
8108,3,6,1,1,-0.661865569,0.973360656,0.519791667,3,1.032586558,brand
8109,3,4,1,1,-0.328532236,0.973360656,0.644791667,1,-0.967413442,brand
8110,3,3,1,1,-0.328532236,-0.026639344,0.519791667,3,-1.967413442,brand
8111,3,2,0,1,0.338134431,2.306693989,0.894791667,1,-2.967413442,brand
8113,3,7,1,1,0.671467764,0.973360656,0.519791667,1,2.032586558,brand
8114,3,4,1,1,0.004801097,1.306693989,-0.605208333,3,-0.967413442,brand
8115,3,6,1,0,-1.328532236,-2.359972678,-0.855208333,2,1.032586558,brand
8116,3,5,0,0,0.671467764,-0.026639344,-2.105208333,2,0.032586558,brand
8117,3,6,1,1,-0.661865569,-0.359972678,-3.105208333,2,1.032586558,brand
8118,3,5,1,1,-0.328532236,-1.359972678,-0.355208333,3,0.032586558,brand
8119,3,5,0,0,-0.995198903,0.306693989,2.269791667,3,0.032586558,brand
8120,3,5,1,0,0.671467764,-0.026639344,1.269791667,2,0.032586558,brand
8121,3,5,0,0,-1.328532236,1.306693989,1.394791667,2,0.032586558,brand
8123,3,4,0,1,-0.328532236,-0.026639344,-1.480208333,1,-0.967413442,brand
8124,3,4,0,0,-0.661865569,-0.026639344,-0.355208333,3,-0.967413442,brand
8125,3,7,0,1,0.004801097,-1.693306011,0.394791667,2,2.032586558,brand
8126,3,6,1,1,1.671467764,-0.359972678,-2.480208333,1,1.032586558,brand
8127,3,5,0,1,-1.328532236,0.306693989,0.144791667,2,0.032586558,brand
8128,3,3,0,0,1.338134431,-1.026639344,1.769791667,1,-1.967413442,brand
8129,3,7,1,1,1.338134431,0.973360656,-0.480208333,2,2.032586558,brand
8130,3,3,0,1,0.338134431,1.306693989,0.644791667,2,-1.967413442,brand
8131,3,3,0,1,0.671467764,0.306693989,-1.105208333,3,-1.967413442,brand
8132,3,5,0,1,0.338134431,-0.359972678,-1.230208333,2,0.032586558,brand
8133,3,6,0,1,-0.661865569,0.973360656,0.644791667,3,1.032586558,brand
8134,3,5,0,1,0.004801097,-2.693306011,-0.730208333,1,0.032586558,brand
8136,3,4,1,1,0.004801097,-0.693306011,0.394791667,2,-0.967413442,brand
8137,3,5,1,1,0.004801097,1.306693989,-1.730208333,3,0.032586558,brand
8138,3,6,1,1,-0.328532236,-0.026639344,0.769791667,1,1.032586558,brand
8139,3,3,0,0,-1.661865569,-0.693306011,-0.105208333,1,-1.967413442,brand
8140,3,6,0,0,0.338134431,-1.026639344,-0.480208333,3,1.032586558,brand
8141,3,6,1,1,-0.995198903,0.640027322,0.519791667,2,1.032586558,brand
8142,3,5,0,0,-2.995198903,-1.693306011,-1.730208333,2,0.032586558,brand
8143,3,5,1,1,-1.328532236,-1.026639344,-0.355208333,1,0.032586558,brand
8145,3,6,1,1,1.004801097,-0.026639344,0.644791667,2,1.032586558,brand
8146,3,5,0,1,0.338134431,-0.026639344,0.894791667,3,0.032586558,brand
8147,3,5,0,0,1.671467764,0.640027322,-2.230208333,1,0.032586558,brand
8148,3,5,0,1,-0.995198903,-0.359972678,-0.730208333,1,0.032586558,brand
8149,3,4,1,0,-5.328532236,0.640027322,-2.730208333,3,-0.967413442,brand
8150,3,3,0,0,1.004801097,-0.359972678,1.394791667,3,-1.967413442,brand
8151,3,4,0,1,-5.328532236,1.973360656,-3.480208333,2,-0.967413442,brand
8152,3,1,1,1,-0.328532236,-0.359972678,-0.355208333,3,-3.967413442,brand
8153,3,4,1,0,0.004801097,-3.693306011,1.519791667,1,-0.967413442,brand
8156,3,5,0,0,-1.328532236,-2.026639344,-2.855208333,2,0.032586558,brand
8158,3,7,0,0,-1.328532236,-1.026639344,0.019791667,2,2.032586558,brand
8159,3,5,0,0,0.671467764,1.640027322,0.019791667,1,0.032586558,brand
8160,3,4,0,1,0.004801097,-1.693306011,-0.355208333,3,-0.967413442,brand
8161,3,5,1,0,-1.328532236,-0.026639344,0.269791667,1,0.032586558,brand
8162,3,7,0,1,0.671467764,-0.359972678,1.394791667,2,2.032586558,brand
8165,3,3,0,0,-0.661865569,0.973360656,-1.230208333,3,-1.967413442,brand
8166,3,2,0,1,1.004801097,1.640027322,0.394791667,1,-2.967413442,brand
8167,3,5,1,0,0.671467764,-0.693306011,1.144791667,3,0.032586558,brand
8168,3,3,1,0,0.004801097,-1.693306011,-0.730208333,3,-1.967413442,brand
8169,3,6,1,1,-1.328532236,-1.693306011,1.019791667,3,1.032586558,brand
8170,3,6,1,0,1.004801097,0.306693989,1.019791667,1,1.032586558,brand
8172,3,2,0,1,1.671467764,0.973360656,1.269791667,2,-2.967413442,brand
8173,3,4,0,1,-1.995198903,1.306693989,-0.355208333,3,-0.967413442,brand
8174,3,1,0,1,-0.995198903,-0.026639344,0.144791667,2,-3.967413442,brand
8176,3,5,0,1,-0.328532236,-0.693306011,1.269791667,1,0.032586558,brand
8177,3,7,0,1,1.671467764,-1.693306011,1.519791667,3,2.032586558,brand
8178,3,7,1,1,-0.661865569,-2.026639344,-1.855208333,2,2.032586558,brand
8179,3,6,1,1,0.338134431,-0.359972678,-1.855208333,1,1.032586558,brand
8180,3,5,1,1,0.338134431,0.973360656,1.394791667,2,0.032586558,brand
8182,3,6,1,1,1.004801097,0.973360656,-0.105208333,2,1.032586558,brand
8183,3,7,1,1,0.004801097,-2.026639344,0.769791667,2,2.032586558,brand
8185,3,5,1,1,1.004801097,1.640027322,0.144791667,2,0.032586558,brand
8186,3,5,0,1,0.338134431,-1.359972678,-0.355208333,3,0.032586558,brand
8187,3,4,1,1,-1.661865569,0.306693989,-0.730208333,1,-0.967413442,brand
8188,3,7,1,1,0.671467764,-0.693306011,1.894791667,2,2.032586558,brand
8189,3,6,1,1,0.338134431,1.306693989,-0.105208333,2,1.032586558,brand
8190,3,7,0,0,0.671467764,-2.693306011,0.519791667,1,2.032586558,brand
8191,3,5,0,1,1.338134431,1.640027322,2.019791667,1,0.032586558,brand
8194,3,5,0,0,0.671467764,1.973360656,1.894791667,3,0.032586558,brand
8195,3,7,1,1,-0.661865569,1.306693989,1.019791667,3,2.032586558,brand
8196,3,5,1,1,-0.661865569,-1.359972678,-0.230208333,3,0.032586558,brand
8198,3,6,0,1,0.338134431,0.306693989,0.144791667,2,1.032586558,brand
8199,3,4,0,1,-0.328532236,2.306693989,-1.730208333,1,-0.967413442,brand
8200,3,4,1,0,0.338134431,2.306693989,-4.480208333,3,-0.967413442,brand
8201,3,7,1,1,-1.328532236,0.973360656,0.519791667,1,2.032586558,brand
8202,3,5,0,0,-1.328532236,-0.026639344,-0.355208333,1,0.032586558,brand
8203,3,6,0,1,-0.328532236,-1.026639344,-1.980208333,3,1.032586558,brand
8205,3,7,1,1,1.004801097,-0.026639344,0.019791667,2,2.032586558,brand
8206,3,4,1,1,0.338134431,-0.693306011,-0.355208333,2,-0.967413442,brand
8207,3,7,0,1,0.338134431,-0.026639344,-0.230208333,2,2.032586558,brand
8208,3,4,1,1,1.338134431,-0.359972678,-0.230208333,2,-0.967413442,brand
8209,3,6,1,1,0.671467764,-0.026639344,0.894791667,3,1.032586558,brand
8210,3,5,0,1,-0.328532236,0.306693989,-0.230208333,2,0.032586558,brand
8211,3,2,0,1,-0.661865569,-1.693306011,-0.730208333,3,-2.967413442,brand
8212,3,6,1,0,-0.328532236,-1.693306011,0.019791667,2,1.032586558,brand
8213,3,6,0,1,-0.661865569,-1.359972678,-0.855208333,3,1.032586558,brand
8214,3,7,1,1,1.671467764,-2.693306011,1.644791667,2,2.032586558,brand
8215,3,4,0,0,0.671467764,-1.026639344,-0.105208333,1,-0.967413442,brand
8216,3,5,1,1,1.004801097,-1.026639344,0.519791667,2,0.032586558,brand
8217,3,7,0,1,1.671467764,0.306693989,1.019791667,2,2.032586558,brand
8219,3,4,1,0,-0.995198903,-1.026639344,-0.105208333,3,-0.967413442,brand
8220,3,5,0,1,1.338134431,0.306693989,2.144791667,1,0.032586558,brand
8221,3,3,1,0,-5.328532236,-0.026639344,-1.480208333,2,-1.967413442,brand
8222,3,4,0,1,0.671467764,0.640027322,0.269791667,2,-0.967413442,brand
8223,3,3,1,1,0.004801097,-1.026639344,-0.230208333,1,-1.967413442,brand
8224,3,1,0,1,-0.661865569,1.306693989,1.894791667,1,-3.967413442,brand
8225,3,5,0,1,-1.328532236,-2.693306011,0.519791667,2,0.032586558,brand
8226,3,6,1,1,0.671467764,0.640027322,0.144791667,2,1.032586558,brand
8227,3,6,1,1,0.671467764,-2.359972678,-1.605208333,3,1.032586558,brand
8228,3,3,0,1,-1.328532236,1.973360656,0.769791667,2,-1.967413442,brand
8229,3,7,1,1,0.004801097,-1.359972678,-1.105208333,2,2.032586558,brand
8230,3,3,0,1,1.004801097,0.640027322,1.019791667,3,-1.967413442,brand
8231,3,2,0,1,0.004801097,-0.026639344,0.019791667,1,-2.967413442,brand
8232,3,5,0,0,-1.661865569,-0.359972678,0.769791667,2,0.032586558,brand
8233,3,7,1,1,1.671467764,0.306693989,0.269791667,3,2.032586558,brand
8234,3,3,1,1,1.671467764,2.306693989,-1.480208333,1,-1.967413442,brand
8236,3,6,1,1,1.004801097,-1.693306011,-0.730208333,3,1.032586558,brand
8237,3,1,0,1,0.338134431,-1.026639344,0.269791667,2,-3.967413442,brand
8238,3,5,0,1,-0.661865569,0.306693989,-0.355208333,2,0.032586558,brand
8239,3,5,0,1,1.004801097,0.973360656,1.269791667,3,0.032586558,brand
8240,3,5,1,1,0.338134431,2.306693989,0.144791667,2,0.032586558,brand
8241,3,4,0,1,-0.661865569,-0.359972678,-4.480208333,2,-0.967413442,brand
8243,3,4,0,1,-2.328532236,1.306693989,0.394791667,3,-0.967413442,brand
8244,3,6,1,0,-1.328532236,-0.026639344,-0.980208333,1,1.032586558,brand
8245,3,6,1,0,-0.995198903,-1.359972678,0.144791667,3,1.032586558,brand
8246,3,7,1,1,1.004801097,0.640027322,-4.480208333,2,2.032586558,brand
8247,3,6,0,1,1.338134431,1.306693989,0.894791667,1,1.032586558,brand
8248,3,6,1,0,1.671467764,1.640027322,2.394791667,3,1.032586558,brand
8249,3,7,1,1,-0.661865569,-0.359972678,1.144791667,2,2.032586558,brand
8250,3,7,1,1,0.338134431,-2.359972678,-0.355208333,2,2.032586558,brand
8251,3,3,0,1,1.004801097,-2.026639344,-0.855208333,2,-1.967413442,brand
8252,3,4,1,1,-1.328532236,1.306693989,-0.605208333,3,-0.967413442,brand
8253,3,5,1,0,-2.328532236,-0.026639344,0.019791667,3,0.032586558,brand
8254,3,2,0,1,1.338134431,-0.359972678,-3.105208333,1,-2.967413442,brand
8255,3,5,1,0,-0.328532236,-0.026639344,0.144791667,1,0.032586558,brand
8256,3,4,1,1,-1.661865569,-0.693306011,-0.480208333,2,-0.967413442,brand
8257,3,6,1,1,0.004801097,0.973360656,1.019791667,3,1.032586558,brand
8259,3,4,0,1,0.338134431,1.973360656,-1.355208333,3,-0.967413442,brand
8260,3,5,0,1,0.338134431,-0.359972678,-2.730208333,2,0.032586558,brand
8261,3,5,0,1,-0.328532236,0.306693989,0.894791667,1,0.032586558,brand
8262,3,5,0,0,-1.661865569,-0.693306011,-0.105208333,1,0.032586558,brand
8263,3,7,1,1,0.671467764,-1.359972678,-0.480208333,1,2.032586558,brand
8264,3,6,1,1,1.671467764,2.306693989,1.394791667,2,1.032586558,brand
8265,3,4,0,1,-1.995198903,1.306693989,-0.355208333,1,-0.967413442,brand
8266,3,5,0,0,-3.661865569,-0.693306011,0.144791667,3,0.032586558,brand
8267,3,3,0,0,0.338134431,1.640027322,-4.480208333,1,-1.967413442,brand
8268,3,5,0,1,1.338134431,0.306693989,-0.355208333,1,0.032586558,brand
8269,3,3,0,1,1.004801097,1.640027322,0.019791667,3,-1.967413442,brand
8270,3,6,1,1,1.004801097,0.306693989,-0.730208333,1,1.032586558,brand
8271,3,2,1,1,0.671467764,2.306693989,2.519791667,2,-2.967413442,brand
8272,3,4,0,1,0.338134431,-3.693306011,-0.355208333,3,-0.967413442,brand
8273,3,6,1,1,0.338134431,0.306693989,0.019791667,3,1.032586558,brand
8274,3,6,1,0,-1.661865569,-0.026639344,0.894791667,2,1.032586558,brand
8275,3,7,0,1,1.004801097,1.306693989,1.644791667,3,2.032586558,brand
8276,3,5,1,1,0.338134431,0.306693989,-1.105208333,1,0.032586558,brand
8278,3,4,0,0,1.004801097,-0.359972678,-4.480208333,1,-0.967413442,brand
8279,3,5,0,1,0.338134431,-1.026639344,-0.230208333,1,0.032586558,brand
8281,3,7,1,1,-1.328532236,0.640027322,0.394791667,3,2.032586558,brand
8282,3,5,1,1,0.004801097,-1.026639344,-1.730208333,1,0.032586558,brand
8283,3,4,0,0,-0.661865569,-1.026639344,-1.105208333,2,-0.967413442,brand
8284,3,5,1,1,-1.328532236,1.306693989,-0.480208333,3,0.032586558,brand
8285,3,2,0,1,0.671467764,2.306693989,-0.480208333,3,-2.967413442,brand
8287,3,2,0,1,1.004801097,-2.026639344,-2.230208333,2,-2.967413442,brand
8288,3,4,0,1,1.004801097,-1.693306011,1.019791667,1,-0.967413442,brand
8289,3,6,1,0,1.671467764,1.306693989,-4.480208333,3,1.032586558,brand
8290,3,6,1,1,0.671467764,1.973360656,-0.355208333,1,1.032586558,brand
8291,3,4,0,0,1.671467764,2.306693989,-0.480208333,1,-0.967413442,brand
8292,3,6,0,0,1.004801097,1.640027322,1.269791667,2,1.032586558,brand
8293,3,2,0,1,-0.661865569,-0.693306011,-0.480208333,3,-2.967413442,brand
8294,3,4,1,1,0.004801097,-0.026639344,-0.730208333,3,-0.967413442,brand
8295,3,1,0,1,0.338134431,1.306693989,-2.105208333,1,-3.967413442,brand
8296,3,6,1,1,1.338134431,0.306693989,-0.355208333,1,1.032586558,brand
8297,3,6,0,1,1.338134431,1.306693989,1.394791667,2,1.032586558,brand
8298,3,5,1,1,-0.328532236,0.306693989,0.269791667,3,0.032586558,brand
8300,3,7,1,1,-0.661865569,-1.026639344,1.769791667,2,2.032586558,brand
8301,3,3,0,0,-1.328532236,0.306693989,-0.480208333,2,-1.967413442,brand
8302,3,3,0,1,0.338134431,-0.693306011,-0.230208333,2,-1.967413442,brand
8303,3,5,0,1,-1.328532236,-1.026639344,-4.480208333,3,0.032586558,brand
8304,3,7,0,0,-0.661865569,-3.026639344,-1.980208333,3,2.032586558,brand
8305,3,4,0,0,-0.661865569,-1.693306011,-1.730208333,2,-0.967413442,brand
8306,3,5,0,0,0.338134431,-0.359972678,0.769791667,2,0.032586558,brand
8307,3,6,1,1,-0.328532236,0.640027322,1.019791667,2,1.032586558,brand
8308,3,7,0,0,0.338134431,0.306693989,-2.605208333,1,2.032586558,brand
8309,3,6,1,0,0.338134431,1.640027322,2.019791667,1,1.032586558,brand
8310,3,6,1,1,0.338134431,0.306693989,-0.105208333,3,1.032586558,brand
8312,3,5,1,1,0.338134431,0.973360656,1.144791667,2,0.032586558,brand
8314,3,4,0,1,0.004801097,0.306693989,-2.480208333,3,-0.967413442,brand
8315,3,6,1,0,1.671467764,0.306693989,2.519791667,3,1.032586558,brand
8316,3,1,0,0,-2.995198903,-2.693306011,0.519791667,1,-3.967413442,brand
8317,3,5,0,1,-0.328532236,-0.359972678,-1.230208333,2,0.032586558,brand
8318,3,5,1,0,1.671467764,-1.026639344,0.269791667,2,0.032586558,brand
8319,3,4,1,0,-1.661865569,0.640027322,0.019791667,1,-0.967413442,brand
8320,3,5,0,1,1.338134431,0.973360656,2.019791667,1,0.032586558,brand
8321,3,6,0,0,1.671467764,0.973360656,-0.105208333,2,1.032586558,brand
8322,3,3,1,0,0.004801097,1.640027322,0.519791667,3,-1.967413442,brand
8323,3,6,1,0,1.338134431,1.306693989,1.144791667,1,1.032586558,brand
8324,3,6,0,0,-0.661865569,-1.693306011,-0.355208333,3,1.032586558,brand
8325,3,5,0,1,1.671467764,-0.359972678,1.269791667,1,0.032586558,brand
8327,3,4,0,1,0.004801097,0.973360656,0.519791667,1,-0.967413442,brand
8328,3,6,1,0,-1.995198903,-0.359972678,0.144791667,1,1.032586558,brand
8329,3,6,1,0,-0.661865569,0.640027322,0.394791667,2,1.032586558,brand
8330,3,5,1,1,-0.328532236,0.306693989,-0.355208333,1,0.032586558,brand
8331,3,6,0,0,0.004801097,-0.693306011,1.269791667,3,1.032586558,brand
8332,3,7,1,0,-2.328532236,-1.693306011,-0.355208333,3,2.032586558,brand
8333,3,4,1,1,-1.328532236,-0.693306011,-0.480208333,3,-0.967413442,brand
